account,token_id,actual_stake,boostType,boostRank,transferred_nft_types
0x95f3dadaa5c781de9aa453830d4e689d57937f82,16163,6376.008580710054,Network_registry,community,[33 40 26]
0x7f523130ff0f9973f3abae3f83458df117f7b8e2,16129,9036.166184065572,Network_registry,community,[26 37]
0xc1c47c47c0cb4e6e4e6cba1de405fe8b06b8e564,16128,6884.948576519289,Network_registry,community,[33 26]
0x765ce21d34164b4ef7b362c3835f60a711b5f554,16127,64672.80210960248,Network_registry,community,[32 26 33 29]
0xbd0ec71b9ada90ac6c1428cafd45fe2fca367665,16126,105340.55197750771,Network_registry,community,[33 40 34 37 37 41 26]
0x726d07ea7b1983f35055bb288af78e7480bd1242,16125,34849.673,Network_registry,community,[32 26 33 40 34]
0xb3d3c522a44a39dadf9cbd649cb5f3d85b63f691,16123,27982.462808615455,Network_registry,community,[33 26]
0xf331f8cbcd9100292258d2a1986a4a2e7435e453,16122,35902.4188,Network_registry,community,[29 26 34 33]
0x3785f0272f5e19dd2c27977ec2d91195bb2af801,16121,38265.6583,Network_registry,community,[37 29 34 40 26 41]
0x7ede146c45c3d0b222436e6c150b848d70c7722a,16119,6844.1488,Network_registry,community,[33 26]
0x32ed0c6b445a0e5c413dc583106583e19ee39dbb,16118,56389.24120513185,Network_registry,community,[26 33]
0x8a1cfc56923a2e02b9feec98a3a4f9f6e3cead6b,16117,36345.766,Network_registry,community,[29 26 41 40 33 34 32]
0x108c07764a22dfcffd08f0eb1a74e12f57002809,16116,23666.0679,Network_registry,community,[29 32 40 34 33 26]
0x83f62a5b0fdd00ac4a73be13b61bde29551e7175,16115,6868.6754,Network_registry,community,[40 33 29 26 34 37]
0x1f5deee62c65577802e3b15c3f2e523b2b772458,16114,10159.997909112617,Network_registry,community,[33 26]
0x263a13fbe5416661d8ff67c5d98624d1553900ae,16113,252929.3938,Network_registry,community,[40 34 37 33 29 26]
0x13b0d26d0703cd7a13a52e4bfb90a48887e559a6,16112,11707.447674876521,Network_registry,community,[29 32 37 33 26]
0x5055deface85f86112e31a2b9694e1f0e9e23961,16111,40812.04413034639,Network_registry,community,[33 32 26 34 40 29]
0xa5befbd848654b0bfb8e67c1e48a8df72a4c1acf,16109,9275.488981179742,Network_registry,community,[33 26]
0xcb981aa14f4de0c6c301207676acbbe886ca4875,16108,7693.9939,Network_registry,community,[26 29 32]
0x6c00522bd7f6253cd002c02a6bee95c8c775da45,16107,5976.101299103286,Network_registry,community,[29 37 37 34 38 26]
0x18a428ce0c31584a21cf8cefdb8849d8013e1994,16106,3967.6937553184516,Network_registry,community,[26 40 34 29]
0x3bc78c5fb49f5a50aed564dabea2512b0fad37e6,16105,14815.7203,Network_registry,community,[33 26 34 40 41 37]
0x12ee827ae3b9390560eec8d6ac1685d8df99faf4,16104,253678.07789999997,Network_registry,community,[33 26]
0xeebd9767331e9b007790c8796a7bbba5b96e0ecd,16103,252457.3742,Network_registry,community,[40 31 41 35 37 33 36 40 32 26 34 30 37 39 38 29]
0x940f9af7abfa60edaf2ed64e9096f186f465a36c,16102,5766.257751794186,Network_registry,community,[26]
0xb3bd192d80fa4f40a1d851e81c9cf196a3a7d632,16101,73644.6174,Network_registry,community,[29 26 33 34 32]
0xc8809852d5db68b34114b965b32bb1598cc6244e,16099,226580.26277886782,Network_registry,community,[40 30 29 26 33 32 34]
0x2218ae6369f45442863e3152bdc5cae5cab99127,16098,1947.9901507788975,Network_registry,community,[26]
0xcbf935ec0827ca8c096e52edba7b1879f77c78e2,16097,250988.2557097594,Network_registry,community,[33 26 29 38 30 41 37 39 34 37 32 31 40]
0xfc03ef8ad764bb39d8eb9f3e06bdf948985cd447,15882,5514.2764,Network_registry,community,[40 41 37 38 37 34 26]
0x56fe8b8f9880ffc399f4bd8542d9600390f87fa0,15881,20548.75317179074,Network_registry,community,[26 29 33 40 37 34 41 32]
0x56ade75750b3b0f7629e77869b178e2edd360f29,15879,12446.555441692068,Network_registry,community,[33 29 26 34]
0x930dab128ee82c5eadac116bd1a7f0618110aadb,15877,14263.5311,Network_registry,community,[33 40 29 26 37]
0x034e1f7a66b582b68e511b325ed0ccb71bb4bc12,15876,29858.830607487907,Network_registry,community,[34 37 32 29 26 33 30 40 41]
0x73018f39c3b9652601ea12bd7f42f3f921198c4a,15875,10961.3266,Network_registry,community,[33 26]
0xb346d2e0685ebac08ed05ce998622fb523da3245,15874,21562.61112614533,Network_registry,community,[33 26]
0x1b0eace6509cfe9d3a936ae0d6ed2584b4f034e1,15871,250909.1014183787,Network_registry,community,[34 32 29 38 40 37 33 26]
0x1c0ec596303ce6666f5a4d24c29e78cf881cb5d3,15870,5263.3802000000005,Network_registry,community,[37 41 26]
0x3e3f22da9a50d22694c452c5ec39b907524373b8,15869,12946.083420381714,Network_registry,community,[32 26 29 33]
0x5e0936b2d7f151d02813aace33e545b970d9c634,15868,6613.422724456011,Network_registry,community,[33 26]
0x0391e51993c52c76dd7da2e70cb2d5af18364f70,15867,251002.2483,Network_registry,community,[32 38 39 26 33 40 37 29 34 41]
0x28beb6fd342f7f41c0ebe086f78e43468c7a25c1,15866,5000,Network_registry,community,[29 37 26 34 33]
0x8c30d114b6ba0b1eacd516aec4f13341d703e5db,15707,6496.4191167086,Network_registry,community,[33 31 26]
0x72b3daf411912561836dea10e2efebd6f81ec209,15706,38517.1712,Network_registry,community,[37 26 33 40 41 32]
0x45e89079fa328095804e37f9cccec43780326c3b,15705,148205.23538319892,Network_registry,community,[41 34 30 33 37 40 29 38 30 37 26 31 32]
0x6b73f2b5ddf22a3e190893bbd83e2f0a882a7dac,15704,8062.79287868082,Network_registry,community,[40 26]
0xc4cbf8f4c59570450df297cedd3963b7e1f60652,15703,31383.25733206085,Network_registry,community,[33 26 31]
0x151a64570e4997739458455ba4ab5a535fd2e306,15702,3290.4515199999996,Network_registry,community,[33 26]
0x0e7d12cd0b9d51e79bfcdd72c35f3dffae5abd67,15701,5462.0304,Network_registry,community,[26]
0x1f2b6dcff8b9c35ea8b4daed42a7772ec1014276,15700,9500.596350450825,Network_registry,community,[26]
0xe76a6619581dd7122bc127a6f018ba035b182aaa,15699,20669.23779803784,Network_registry,community,[40 32 33 34 31 29 26]
0x8b9470b0c7453544de3d464936153368bbe5ef03,15698,37264.133891191246,Network_registry,community,[40 29 41 33 31 42 26 32]
0xcf43e9a2f9ed4810de89ae08d88445d8ccf63ab1,15696,13087.0944,Network_registry,community,[40 26]
0x407f9e8c06371b9f2b2faa4f98c233253d817308,15695,35197.41866068835,Network_registry,community,[41 40 34 26 32 33 31 29 37]
0xe000adb6f47c7461694bcb69bf51bab8087d819d,15694,39042.249133489364,Network_registry,community,[40 33 26 31 29]
0xe1da425d1880d3243f9dfd3c9c2c3f09e73acd6d,15693,33351.56782130517,Network_registry,community,[31 33 40 29 32 41 26 34]
0xef98bf64596c79b068f0d44e9bbf1e5aff374cd8,15692,9145.601581858074,Network_registry,community,[32 29 31 33 26]
0xd944633d12e0ecf7e88d6b6248bc192d2e24226d,15691,42097.22160954491,Network_registry,community,[33 37 31 34 26 29 32 41]
0x5b9f0eef7bfbd54ba21cd7409bbdfef12136421a,15690,44522.378038961404,Network_registry,community,[31 26 34 33 29]
0x77f7f8c188b3590ffa6426536b199fd84416d667,15689,19615.426858669598,Network_registry,community,[33 34 26 32 29]
0x93afdfd6b4fa0e40d1b58af74ddb794b4504455c,15688,4301.9752303746745,Network_registry,community,[26 33 31]
0x4496c474a0768384841ebc0aae87beaeab7261a6,15687,8094.921625472366,Network_registry,community,[33 31 26 29 34]
0x639fad44e324329a726cc1845a4b7f3ab2ac1dab,15686,38330.55241722253,Network_registry,community,[34 29 40 33 41 26 31 32]
0x03f182ec7474877ec8d830a5fcb804fd132755c1,15685,5472.6295,Network_registry,community,[26]
0x0aead38a4f99f8dae8944d31eb703b6c7cec4381,15684,20396.121880659914,Network_registry,community,[37 31 26 33]
0x2e5b27a6ee216c90f6f42bfeadd7cd25888e5be3,15679,151940.3783783272,Network_registry,community,[26 29]
0xba540bb14101cbd4170df90408c0b9ec6c86273c,15678,30905.965414557664,Network_registry,community,[41 26 33 29 31]
0x86df6fb7d87cad5683a4b148f1e5afa6cb4633ed,15677,75855.19572635091,Network_registry,community,[26 32 40 34 29 37 33 31]
0x91ba7d1cb45cb17ddd5526253a0c791e3d413bc5,15676,103230.0469,Network_registry,community,[26 30 39 41 38 29 40 34 33 37 32]
0x129fded8e1e03b0b87b8da98037fb2dff30e3b35,15675,12287.002770184383,Network_registry,community,[33 41 29 35 26 36 26]
0x39b73a7a43fe0206ad9f30f17329af0941943a81,15674,5841.0196000000005,Network_registry,community,[26]
0xe222e11129a5fefdebcc0572a10a6deacc35e6c0,15673,16018.9486,Network_registry,community,[40 34 41 29 32 31 26 37 33]
0x9ba4f1cafa6a7411d97d914d011f62c35d515bde,15667,250909.5890363907,Network_registry,community,[37 34 26 40 29 41 32 33 38]
0x329f4435e0f22899b733756c71aa12c1004146b1,15666,59795.2545,Network_registry,community,[32 31 29 40 37 26 34 33]
0xddcda6f159dad453eefcca50fe5a5d0a03f1f34f,15665,250852.81273026203,Network_registry,community,[37 40 29 26 38 41 32 33 34]
0x8a3d90ed6f6ce2fdcc12e5b0adbf73b265364131,15664,9681.1977,Network_registry,community,[32 33 26 29 30 30]
0x2963361148a692b61d98271abc440dd0efcaa1cf,15663,25599.031721208,Network_registry,community,[30 31 33 26 32 29]
0xbd1ea07bcc208715e099588add684ed78f3ff3ed,15662,9149.7848,Network_registry,community,[37 29 34 31 33 32 26 40]
0x8d339490827b323295da0a003096e18b0dd99a2f,15661,6207.1876,Network_registry,community,[26 33 29 34]
0xc1196c46559203fe1e3ffe05009fde59795a6385,15659,70161.72624128942,Network_registry,community,[40 41 34 26 32 31 33 29 37]
0xd97beffdf558b269257feba5df111ab718b71e24,15299,110803.5461813395,Network_registry,community,[29 26 34 33 31]
0x26260b28ce15a5aae6c61283693f6c677db05953,15298,42935.568969047796,Network_registry,community,[40 32 42 33 26 31]
0xff78bad7f3fefbf552a2978e1455d0126da9ba76,15297,166655.89295250326,Network_registry,community,[32 26 33 38 31 29 40 34 41]
0x5de853cb6813f9aefd25635776139d8c0aaaf77a,15296,176856.7756,Network_registry,community,[31 34 41 33 26]
0xe456ff3e321be2675a5aeb56b3623586254c3419,15295,8237.6733,Network_registry,community,[34 40 29 41 32 37 31 26]
0xf8375068f5ddab07033bf5410e1fcf6ef70955a0,15294,18773.172204245668,Network_registry,community,[26 33 31]
0xf3062faaa61cd4ee6e8705135a3bc6419cd766b2,15292,8855.2112,Network_registry,community,[33 31 38 34 29 32 37 26 40]
0x29a65d830516cca6e694be90d3de3cc19f620ea6,15291,37089.55879231944,Network_registry,community,[37 31 33 41 34 40 29 26 32]
0xbd4718edca87ebbbc9f501938b4a7bb6dd6f8b86,15290,23878.5115,Network_registry,community,[33 41 32 34 26 31 29 37 40]
0x8d79069a3642d044330f065e2688639c226c2289,15285,40087.86803333565,Network_registry,community,[40 26 33 31 34 42 29]
0x9254dc142566bbdefa0d44411d67cc47d3ce41bf,15284,310205.07303981605,Network_registry,community,[37 29 39 40 41 34 32 26 38 30]
0xb5ebf7fac6f40583261758a7347e8eaa41935524,15283,208080.9494,Network_registry,community,[29 26 41 40 31 34 37 33]
0xa1bc9f613297fe6201da0ffe5bf7f086a51cc365,15282,237843.0919901115,Network_registry,community,[31 33 40 41 34 29 26 32]
0xc96b54890f172986f8edc7aec6e8c09a53760526,15281,252285.73463280735,Network_registry,community,[34 41 29 31 33 26 37 32 40]
0xa810c5e03af66dd15fa647e206faa0d4fff74856,15280,10267.564929053102,Network_registry,community,[33 26 31]
0xe729e82c62ba98ee226dbf680803cfb4189dbe30,15279,5349.475777745761,Network_registry,community,[34 40 29 26]
0x219d4eb4b62972862a6b38d130427aa92eae1a69,15278,41875.90398063313,Network_registry,community,[34 40 33 32 29 26 31 41]
0xff79ad62d19066e43b99eed19f94e11b0e0b5688,15277,45643.5879,Network_registry,community,[29 41 26 34 37 38 33 32 40 31]
0x27643f4e2b35a18bcd55252e88f13039f4f81927,15276,165447.18978209796,Network_registry,community,[29 32 40 26 33 41 31 34]
0x053e1be1151630ef9a54e0bcb7f5ccd1503d5725,15267,23961.985625211717,Network_registry,community,[34 32 26 33 31 42 29 41 40]
0x6fb3071447c444e51f7b282a76f06f811e21d3ec,15266,25337.45560078072,Network_registry,community,[41 31 32 34 42 33 29 40 26]
0x36db7df1d5a563d6e707ffc976b46dd4872a8bf0,15265,15204.41432965317,Network_registry,community,[33 26 31]
0x616c9f0aaa13d3587b9fe6f513df62522f7d900c,15264,123432.76495055945,Network_registry,community,[37 29 40 26 32 35 31 33 34 41]
0x253a1dc6bbad8a62a8e8f7b21214fea2b78cb77e,15263,168062.82086522735,Network_registry,community,[29 40 41 37 32 33 31 34 26]
0x1ac5d648599b9767b1a1bd13eb8bf082b4c157c2,15262,252359.53689999998,Network_registry,community,[31 36 27 26 41 32 42 30 33 38 34 40 39 35 37 29]
0xe922399aaf629dea63987f2157b0ca7c44f4de90,15261,16863.465066855963,Network_registry,community,[31 33 26 29]
0xe0e03ba22e14776dc972a50e6cca5ceedb3b972c,15260,253542.0667,Network_registry,community,[31 29 34 40 26 37 33 41]
0xb90440ee1fac3172a630470f4adcb99d0fee936d,15258,52063.46106140916,Network_registry,community,[31 29 33 26 40 34 37 41 32]
0x849d046dfb65e7bd680f5022613c1c8ae9a52367,15257,5981.421200000001,Network_registry,community,[41 34 29 40 26]
0xefc05b0d0c8be8d4cb3a220ef582e9f7e6fbcd00,15256,246671.9650228744,Network_registry,community,[34 31 33 41 29 38 26 40 32 37]
0x138732bd8109847f5cb02541ecb17d24b1e9ff6e,15254,48499.78106248835,Network_registry,community,[41 29 34 26 31 33 40]
0xd24c941f5edbe451395544658c0df6df056c6ad0,15253,253249.0083,Network_registry,community,[41 31 34 30 29 26 38 40 33 32 37]
0x90b7903f465600923ce2a18c0aa222ba79784b6a,15252,24999.999999999996,Network_registry,community,[34 29 26]
0x0de156cb2202c682b41d3fbe8b785238ecf3f647,15251,150895.9117269514,Network_registry,community,[39 27 32 30 37 29 33 38 40 26 31 34]
0x0494f503912c101bfd76b88e4f5d8a33de284d1a,15250,5233.0988822806385,Network_registry,community,[31 26 33]
0x2b7d141a63ebab9ee78dfb312874859933033895,15249,71523.15496718543,Network_registry,community,[34 31 26 29 33]
0x70e7f221951441b5fbb5b633927790be4528ac08,15248,84976.70999999999,Network_registry,community,[29 26 41 39 31 40 33 34 36 35 32 38 37]
0x18376a0e6f2975013d2866407ea4f4e2ff01b510,15247,6730.5868,Network_registry,community,[29 33 32 34 31 26 40]
0x9a1e402d39cb2d49cf23e6767c6458126ea24631,15246,102911.2514,Network_registry,community,[31 26 37 29 33]
0x9062a96b9e947b2b57283e705c97b871f5eb6561,15202,17696.8368,Network_registry,community,[31 40 37 27 33 29 26]
0xc8c3e484ddf92069eb3226df266c2c262902d835,15201,73132.15359459857,Network_registry,community,[26 33 32 27 38 41 42 37 31 40 37 34 29]
0x0c1633e0ba164a9def56d86d7c46afcbe4d28a77,15200,81864.1361,Network_registry,community,[41 40 30 42 26 34 33 31 32 29]
0xf89be918c3d9989dd1e454bd21e1fc3afb7e6eeb,15199,114603.9175,Network_registry,community,[37 29 38 27 31 28 26 37 33 41 32 34 40 30]
0x9f24aa4adc816066d71f0d7362f89c6590dd8e93,15198,247615.6149,Network_registry,community,[29 35 28 33 26 36 40 41 38 37 39 31 32 27 34]
0x542af4dda22ae22bae41ea32fafcfb6af00d8ac5,15197,252148.9064,Network_registry,community,[26 32 42 41 31 34 29 40 27 33]
0x38fbc817bc7921a5a85dab1c6a5a4ca454d68c21,15196,251463.61499427457,Network_registry,community,[40 38 34 37 32 26 33 41 29]
0x087222685448c978cf5e231b835909d1a3e6d7c3,15195,253001.5002,Network_registry,community,[36 41 30 29 37 34 26 35 39 40 38 32 33]
0x4d8bd62c7cb6769795410c5d1209cc09bfe16c60,15194,51323.0614628133,Network_registry,community,[32 33 34 28 29 42 27 31 40 26]
0xbe5c1048002e7cfa5d06acd4f19c209347b6a0d5,15193,253264.5661,Network_registry,community,[34 31 37 41 33 26 40 29 27]
0xeebcfef507d6109d87689811f5d85d89d30cae76,15192,38442.67400883505,Network_registry,community,[28 27 33 32 34 29 31 26 40]
0x5af27e3663c17e1b641d2698a1270a1fc7a20c59,15191,8360.873400425513,Network_registry,community,[32 41 40 28 37 26 34 31 33 27 29 30]
0xb996f5f0be1dc903d39f0256df7a47d59edd5e2f,15190,10865.000402641832,Network_registry,community,[27 34 26 40 42 32 29 31 33]
0x4326990033ecd87a5444383cf8c715e696301910,15189,253550.4433,Network_registry,community,[29 37 32 26 38 33 27 36 30 39 41 35 34 40 31]
0x5fe9a92531fe648666551a6cbae2a7b817249c52,15188,79152.75413875557,Network_registry,community,[27 39 30 26 29 40 34 37 32 31 33 41]
0x6e2a2acc7253d38e0891f439a9815bed3771e305,15187,168987.31160000002,Network_registry,community,[29 40 41 38 37 34 26 32 27 30 33 31 37]
0x3f4d0a6654c8365b42dcaa8aa92d9034e2a6141f,15186,203848.055,Network_registry,community,[33 36 26 38 30 35 29 41 27 40 32 34 37 31]
0xde5701c91e479888878f9aebf1decc0b10d88cb5,15185,107013.67371905466,Network_registry,community,[34 40 32 29 30 37 26]
0xbc0a24a17caed0dbca77e564159c188c7aaacab7,15183,124805.2036794635,Network_registry,community,[29 40 31 37 41 32 33 42 38 27 26]
0x4abe0903ee68883e693293037973f5926827eb03,15182,128085.23499175356,Network_registry,community,[37 42 26 41 29 34 33 40 32 31 27]
0xde6f17794861e1e13104285cd2dabfc478bfb679,15181,253676.9268,Network_registry,community,[27 38 41 29 37 33 34 32 40 26 31 42]
0x394c82976a57c4309138c072149ee57aea16560b,15180,15300.659467086121,Network_registry,community,[41 26 31 32 27 33 40 29]
0x65a7de07f2df7564421b3a942cb0699b357b91ce,15179,73481.79070196046,Network_registry,community,[26 33 37 40 31 27 29 34]
0xfbb86b509a1f6b8f94ed8a40b880ca4272c96506,15178,6248.3847,Network_registry,community,[32 28 33 30 26 29 34 27 40 31 41]
0xcb06551543a48e812d72e00bf88c4ef80a29208e,15177,248874.3379,Network_registry,community,[38 39 35 33 28 34 40 31 32 27 29 41 42 30 26 36 37]
0xe2f3c30b753f71bdbf1258d6e09fd3d2adf549db,15176,234484.6881,Network_registry,community,[33 38 30 34 37 35 32 39 26 29 40 31 41 27]
0xcfab25e01d4cc3d33432db5f22f7aeaa6c6c1579,15175,16361.429206787274,Network_registry,community,[30 26 40 27 34 33 37 41 31 32 28 29]
0xb5cbb2f3b5d3a72a88af6c3739579a18d5235755,15174,153469.24510515717,Network_registry,community,[26 29 41 32 34 38 40 31 33 27 30 37]
0x09e3c4bf50a15225d4087fe089282cb5506dcce6,15173,121488.00792178158,Network_registry,community,[31 29 42 37 40 27 32 33 34 26]
0x993192a774609176f59325e9c0afd0641917d0db,15171,62584.13438893166,Network_registry,community,[29 26 27 40 34 33 31]
0xfd3719bef669f5cebbda47b69e7814cf413e9517,15170,78135.58540071642,Network_registry,community,[29 34 27 31 40 33 32 26 41]
0xf3551c1d8ac61569e482abc05eefae4cccef32c1,15169,130628.98256018563,Network_registry,community,[37 27 31 34 26 32 40 33 29 38]
0xfea310e868466201e881866e75232e1bc2b86e0c,15167,55897.156601397524,Network_registry,community,[37 34 26 27 33 29 41 40 31]
0x6629db6b40057e29d0593d895a350df94dc1e99a,15166,73058.36150279327,Network_registry,community,[37 41 27 31 34 37 40 38 26 32 42 33 29 30]
0x05c9f9ea62c3c69ddf7221446d7dbf4e04b0c408,15165,134370.21230843707,Network_registry,community,[32 40 41 26 27 31 33 37 38 34 29]
0xd8b00122b6cc0d44fb3198fb675635272d516b7f,15164,253946.3695,Network_registry,community,[32 34 28 37 26 29 41 40 31 27 33]
0xb39d022edf05c31e1981f4f4d8137dda9c57cfae,15163,52304.421494068825,Network_registry,community,[33 26 37 29 27 34 31]
0xf84b9e57628da8a8167c0f84c266f70ec0863510,15162,50776.87228230502,Network_registry,community,[28 31 38 33 34 37 27 29 32 26 40 41 30]
0xbe8c93a8c18af63aab449994afac13e71240ccc4,15161,161853.53173227303,Network_registry,community,[37 29 27 40 38 40 36 34 33 41 30 32 31 39 35 26]
0x5bffcd8f4809e29bcace4c9c21e0c3b6963ecec1,15160,295790.0458184778,Network_registry,community,[34 40 33 26 31 30 32 37 42 27 29]
0x42f7061ee77094e31f5ac69e6f76d8054bb7495f,15159,232204.3943,Network_registry,community,[26 32 28 41 33 27 40 29 30 34 31]
0x7d3a7ad44bfcfc0962709ece4c149128717906b8,15158,253751.9279,Network_registry,community,[27 40 30 38 32 42 33 31 37 29 26 34]
0xe4efbf0cbd5222f0c8d822eff26bbe90f63b9eae,15157,252865.81900000002,Network_registry,community,[28 32 30 40 29 41 42 27 37 33 34 26 31]
0x56d53a4402a7b8f4ad027cfb421ff60e865f665b,15156,196993.57509667426,Network_registry,community,[39 41 35 30 27 26 37 34 38 33 31 32 40 36 29 42]
