account,actual_stake,rewards_till_now,collected_rewards,rewards_to_collect_till_now,projected_rewards,projected_rewards_to_collect,daily_growth,now_utc,now_epoch,last_sync_time,last_sync_time_epoch,last_sync_reward,last_redeem_time,last_redeem_time_epoch,last_collect_time,last_collect_time_epoch,program_start_epoch,program_start,program_end_epoch,program_end,APR,total_boost,allstaked_rewards_without_boost,allstaked_rewards_with_boost,voting_power
0x3f80528837e792b23777977fa3aa7ad8a3eab4e7,26940.851771595044,860.3444294712663,860.3444294712663,0,860.3444294712663,0,9.77629629087641,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-07-26 13:00:15.000 UTC,1.690376415e+09,860.3444294712663,2023-05-24 22:27:05.000 UTC,1.684967225e+09,2023-07-26 13:00:15.000 UTC,1.690376415e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,12,83.8806221757196,889.6429624697532,164.1366862453213
0x26199b5dd7637d8ddd76fcfe31ec1eadee25e275,26651.585879638653,512.6767018750098,512.6767018750098,0,512.6767018750098,0,6.387681533482162,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-08-06 12:04:40.000 UTC,1.69132348e+09,512.6767018750098,2023-05-06 09:42:10.000 UTC,1.68336613e+09,2023-08-06 11:59:40.000 UTC,1.69132318e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,7.5,82.97998981274809,581.2790195468767,163.25313436390326
0x63eb17f24fdf1a9e286831fe21acf72c975e88fe,26578.891600088147,163.08227314971165,163.08227314971165,0,163.08227314971165,0,2.0024749562639212,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-07-29 07:17:25.000 UTC,1.690615045e+09,163.08227314971165,2023-04-29 17:23:25.000 UTC,1.682789005e+09,2023-07-29 07:16:15.000 UTC,1.690614975e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,1.5,82.75365541734708,182.22522102001682,163.03033950798283
0x3b5569a21010a908ea9acaccfa9a21db41292b43,26456.969819590715,386.1986247974014,386.1986247974014,0,386.1986247974014,0,4.528332623169435,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-08-15 20:22:00.000 UTC,1.69213092e+09,386.1986247974014,2023-06-29 10:15:50.000 UTC,1.68803375e+09,2023-08-15 20:20:15.000 UTC,1.692130815e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,5,82.37405068578181,412.0782687084186,162.65598611668344
0x956290cae406bf01a4047035f1a8975eed11d1e4,26267.27584696456,211.77628216664797,211.77628216664797,0,211.77628216664797,0,2.33757741217307,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-07-28 08:52:20.000 UTC,1.69053434e+09,211.77628216664797,2023-04-26 21:42:10.000 UTC,1.68254533e+09,2023-07-28 08:52:20.000 UTC,1.69053434e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,2,81.78343652919295,212.71954450774936,162.0718231123614
0x6d6ed67479d02d63a4a0f111a6d76ff93bb2d23d,25984.57055232358,794.7119215255467,794.7119215255467,0,794.7119215255467,0,10.852653373914142,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-07-27 13:09:20.000 UTC,1.69046336e+09,794.7119215255467,2023-07-21 11:06:50.000 UTC,1.68993761e+09,2023-07-27 13:09:20.000 UTC,1.69046336e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,14.000000000000002,80.90323065419322,987.5914570261868,161.19730317943777
0x6a6e0a753c927cbd77c1cf97820a5ad496b74a16,25984.192987108632,79.69175549063691,79.69175549063691,0,79.69175549063691,0,0.8890335725381295,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-07-26 13:40:15.000 UTC,1.690378815e+09,79.69175549063691,2023-07-26 04:33:45.000 UTC,1.690346025e+09,2023-07-26 13:40:15.000 UTC,1.690378815e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,0,80.9020551009698,80.9020551009698,161.19613204760415
0xdd8e898b37eaf390cf53790f2ea2cabedac7afa2,25949.468976895372,62.716574567521704,62.716574567521704,0,62.716574567521704,0,0.887845511363089,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-07-29 15:31:25.000 UTC,1.690644685e+09,62.716574567521704,,0,2023-07-29 15:31:10.000 UTC,1.69064467e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,0,80.7939415340411,80.7939415340411,161.08838870910395
0x2963361148a692b61d98271abc440dd0efcaa1cf,25599.031721208,966.9038323545716,966.9038323545716,0,966.9038323545716,0,11.571909174607125,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-07-31 07:36:10.000 UTC,1.69078897e+09,966.9038323545716,2023-04-27 19:53:25.000 UTC,1.682625205e+09,2023-07-31 07:35:35.000 UTC,1.690788935e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,15.25,79.70285149391101,1053.0437348892485,159.99697410016228
0x6fb3071447c444e51f7b282a76f06f811e21d3ec,25337.45560078072,1198.4721561088488,1198.4721561088488,0,1198.4721561088488,0,18.56842258226303,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-07-27 15:43:00.000 UTC,1.69047258e+09,1198.4721561088488,2023-07-10 10:34:00.000 UTC,1.68898524e+09,2023-07-27 15:42:15.000 UTC,1.690472535e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,25.5,78.88843152256902,1689.7264549859356,159.1774343328247
0x896db7c827e6dc3635f659dae77cd04b8d6cd5e3,25240.602529418116,65.23323624219879,65.23323624219879,0,65.23323624219879,0,0.8635920711825233,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-07-31 23:07:35.000 UTC,1.690844855e+09,65.23323624219879,,0,2023-07-31 23:07:10.000 UTC,1.69084483e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,0,78.58687847760963,78.58687847760963,158.87291313945911
0x373b65997edf61a063cdb329d02e8a7c91a15b25,24999.999999999996,120.540480125,120.540480125,0,120.540480125,0,1.5400799999999997,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-07-26 12:18:35.000 UTC,1.690373915e+09,120.540480125,2023-05-25 02:18:35.000 UTC,1.684981115e+09,2023-07-26 12:18:35.000 UTC,1.690373915e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,1,77.83775999999999,140.14727999999997,158.11388300841895
0x90b7903f465600923ce2a18c0aa222ba79784b6a,24999.999999999996,305.5573085,305.5573085,0,305.5573085,0,3.5942399999999997,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-08-09 12:48:40.000 UTC,1.69158532e+09,305.5573085,2023-05-02 11:42:00.000 UTC,1.68302772e+09,2023-08-09 12:48:40.000 UTC,1.69158532e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,4,77.83775999999999,327.0758399999999,158.11388300841895
0xbff1a2f422274cb7da1ada4704f2eb0b55297b84,24883.529096495346,321.6985700053667,0,321.6985700053667,321.6985700053667,321.6985700053667,3.5774950247914976,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-04-27 13:51:10.000 UTC,1.68260347e+09,0.000197077550444243,2023-04-27 13:51:10.000 UTC,1.68260347e+09,,0,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,4,77.47512663064086,325.55204725602624,157.7451396921482
0xfe9f4e4fc884fbab008947c09c6bd7ecab1d9510,24796.833884337746,73.89717081518042,73.89717081518042,0,73.89717081518042,0,1.8682133023131133,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-07-27 19:23:05.000 UTC,1.690485785e+09,73.89717081518042,2023-07-22 07:04:45.000 UTC,1.690009485e+09,2023-07-27 19:22:20.000 UTC,1.69048574e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,1.5,77.20520018595796,170.00741051049332,157.47010473209747
0xfb2165f4abeed496b4edd3234c4cc09f1557226e,24737.266960674002,66.32376998356933,66.32376998356933,0,66.32376998356933,0,0.8463707466992847,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-07-26 15:08:25.000 UTC,1.690384105e+09,66.32376998356933,2023-05-02 11:53:10.000 UTC,1.68302839e+09,2023-07-26 15:07:55.000 UTC,1.690384075e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,0,77.0197379496349,77.0197379496349,157.28085376381324
0x92db7e8d9b281c9470749a83eeb51de21ff6dde6,24694.213270921646,148.66430818945693,148.66430818945693,0,148.66430818945693,0,1.8604817832018534,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-08-09 16:29:05.000 UTC,1.691598545e+09,148.66430818945693,2023-05-07 14:15:05.000 UTC,1.683468905e+09,2023-08-09 16:29:05.000 UTC,1.691598545e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,1.5,76.88568983883256,169.30384227136867,157.1439253389123
0x8ca60eb7c8d4de486986335166e1c9f6b3982029,24674.57427432965,74.91887985929172,74.91887985929172,0,74.91887985929172,0,0.8442257540516244,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-07-26 18:27:10.000 UTC,1.69039603e+09,74.91887985929172,,0,2023-07-26 18:26:40.000 UTC,1.690396e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,0,76.82454361869783,76.82454361869783,157.08142561846594
0xe0afffc4a79ed8b3fd341430ab73abe9abeb9db0,24081.8966,724.0014636198946,724.0014636198946,0,724.0014636198946,0,9.40049356367232,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-08-01 20:15:15.000 UTC,1.690920915e+09,724.0014636198946,2023-06-27 08:22:45.000 UTC,1.687854165e+09,2023-08-01 20:13:25.000 UTC,1.690920805e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,13,74.97923551582464,855.4449142941811,155.18342888337014
0x053e1be1151630ef9a54e0bcb7f5ccd1503d5725,23961.985625211717,1118.6252783668326,1118.6252783668326,0,1118.6252783668326,0,17.394791318469693,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-07-26 16:38:25.000 UTC,1.690389505e+09,1118.6252783668326,2023-07-10 05:10:00.000 UTC,1.6889658e+09,2023-07-26 16:37:50.000 UTC,1.69038947e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,25.25,74.60589144874719,1582.926009980742,154.7965943592162
0x9c2c3b36fbce13efb602750ef3403291824fa338,23928.706887770044,249.47233861768675,249.47233861768675,0,249.47233861768675,0,4.750977752187457,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-07-26 15:52:45.000 UTC,1.690386765e+09,249.47233861768675,2023-06-02 09:02:10.000 UTC,1.68569653e+09,2023-07-26 15:52:15.000 UTC,1.690386735e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,6,74.50227775362367,432.3389754490586,154.6890651848735
0xbd4718edca87ebbbc9f501938b4a7bb6dd6f8b86,23878.5115,1098.4495671465363,1098.4495671465363,0,1098.4495671465363,0,13.901190666076799,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-07-26 12:57:55.000 UTC,1.690376275e+09,1098.4495671465363,2023-06-26 21:37:20.000 UTC,1.68781544e+09,2023-07-26 12:57:55.000 UTC,1.690376275e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,20,74.3459938917696,1265.0083506129888,154.52673393299943
0x5406a48f5de499c08bfb8939a3b9e66c1957d72b,23690.1319182588,65.09491059234801,0,65.09491059234801,65.09491059234801,65.09491059234801,0.8105436495040739,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-05-07 04:33:20.000 UTC,1.683434e+09,0,,0,,0,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,0,73.75947210487072,73.75947210487072,153.9159898069684
0x108c07764a22dfcffd08f0eb1a74e12f57002809,23666.0679,862.1178847649826,862.1178847649826,0,862.1178847649826,0,10.532498321050559,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-07-27 05:54:20.000 UTC,1.69043726e+09,862.1178847649826,2023-05-25 02:21:55.000 UTC,1.684981315e+09,2023-07-27 05:54:20.000 UTC,1.69043726e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,15,73.68454853375616,958.4573472156009,153.83779737112724
0x55e3bd4596ef24375359f7b4551a2df904101012,23230.1144,286.72713177533046,286.72713177533046,0,286.72713177533046,0,3.6609173567078392,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-07-26 13:07:35.000 UTC,1.690376855e+09,286.72713177533046,2023-06-26 15:23:35.000 UTC,1.687793015e+09,2023-07-26 13:07:35.000 UTC,1.690376855e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,4.5,72.32720277758975,333.1434794604134,152.41428541970728
0x56b64647b164cab358263ac6be9b418f64ec0709,23173.757107204343,613.3779200609345,613.3779200609345,0,613.3779200609345,0,6.823540588724848,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-07-30 19:19:50.000 UTC,1.69074479e+09,613.3779200609345,2023-04-27 14:37:35.000 UTC,1.682606255e+09,2023-07-30 19:18:40.000 UTC,1.69074472e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,9.5,72.15173376035465,620.9421935739612,152.22929122611174
0x253c65df365f451caf756f224dd124277a959430,23000.000000000004,65.84614938000001,0,65.84614938000001,65.84614938000001,65.84614938000001,0.7869312000000002,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-05-03 19:48:35.000 UTC,1.683143315e+09,0,,0,,0,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,0,71.61073920000001,71.61073920000001,151.65750888103102
0x50e4134d4e494c381bf5e6b28598310aa2c331b0,22535.294639496253,103.00610438047525,103.00610438047525,0,103.00610438047525,0,1.3882462627358156,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-07-26 14:09:05.000 UTC,1.690380545e+09,103.00610438047525,2023-06-12 15:32:05.000 UTC,1.686583925e+09,2023-07-26 14:09:05.000 UTC,1.690380545e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,1,70.16387422713585,126.33040990895924,150.11760269700636
0x55e86864dde83bdd7ef9f0d1f1765ebbec3a7934,22383.41727507225,357.35600343215987,357.35600343215987,0,357.35600343215987,0,4.444164826397224,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-08-06 11:42:00.000 UTC,1.69132212e+09,357.35600343215987,2023-05-06 09:30:15.000 UTC,1.683365415e+09,2023-08-06 11:40:30.000 UTC,1.69132203e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,6,69.69100247347711,404.4189992021475,149.61088621845755
0x299776620339ea8d5a4aaa2597fcf75481ada0af,22139.7039,178.1467306007621,178.1467306007621,0,178.1467306007621,0,2.5785493220620808,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-07-26 16:47:20.000 UTC,1.69039004e+09,178.1467306007621,2023-06-27 21:34:25.000 UTC,1.687901665e+09,2023-07-26 16:46:20.000 UTC,1.69038998e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,3,68.93219834557057,234.6479883076493,148.79416621628687
0xf17a0f334d43e343347335b0fd673795617e9f1d,22009.652789315085,634.4796643064489,393.6796555669086,240.80000873954026,634.4796643064489,240.80000873954026,7.083586653713167,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-06-22 12:09:55.000 UTC,1.687435795e+09,393.6864997244021,2023-04-26 22:02:50.000 UTC,1.68254657e+09,2023-06-22 12:08:30.000 UTC,1.68743571e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,10.5,68.52728285992153,644.6063854878983,148.3565057195507
0x9325eafe32eba5aa10787143ea5bc3438a7f6d2b,21630,459.2220986619,459.2220986619,0,459.2220986619,0,5.184139968,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-07-28 16:17:55.000 UTC,1.690561075e+09,459.2220986619,2023-04-28 22:01:00.000 UTC,1.68271926e+09,2023-07-28 16:17:05.000 UTC,1.690561025e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,7.5,67.345229952,471.756737088,147.07141122597554
0xe9bd415d5d543b5d4fe12ac2baa52cd9ca026f46,21598.999999999996,277.536719946055,277.536719946055,0,277.536719946055,0,3.1052795903999995,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-08-10 03:43:50.000 UTC,1.69163903e+09,277.536719946055,2023-04-28 02:59:15.000 UTC,1.682650755e+09,2023-08-10 03:43:35.000 UTC,1.691639015e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,4,67.24871112959998,282.58044272639995,146.96598245852675
0xb346d2e0685ebac08ed05ce998622fb523da3245,21562.61112614533,255.4332626536845,255.4332626536845,0,255.4332626536845,0,3.1000479765614637,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-07-27 12:24:30.000 UTC,1.69046067e+09,255.4332626536845,2023-04-26 15:10:25.000 UTC,1.682521825e+09,2023-07-27 12:23:30.000 UTC,1.69046061e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,4,67.1354139924092,282.1043658670932,146.8421299428244
0x6709767b2d94de1c894b4c5ef370466bec1498c9,20791.786701469347,63.04897831482511,63.04897831482511,0,63.04897831482511,0,0.7113785069187528,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-07-26 14:31:35.000 UTC,1.690381895e+09,63.04897831482511,2023-07-10 15:58:55.000 UTC,1.689004735e+09,2023-07-26 14:31:20.000 UTC,1.69038188e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,0,64.7354441296065,64.7354441296065,144.19357371765688
0xdb998fb07518815828200f6c8d79eb40b2f982cb,20787.047068871292,57.27386523204874,57.27386523204874,0,57.27386523204874,0,0.7112163432331899,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-08-04 23:43:45.000 UTC,1.691192625e+09,57.27386523204874,,0,2023-08-04 23:43:25.000 UTC,1.691192605e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,0,64.72068723422028,64.72068723422028,144.17713781619918
0xe76a6619581dd7122bc127a6f018ba035b182aaa,20669.23779803784,973.7235512562555,973.7235512562555,0,973.7235512562555,0,11.747138074746587,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-07-27 07:07:45.000 UTC,1.690441665e+09,973.7235512562555,2023-05-27 02:04:40.000 UTC,1.68515308e+09,2023-07-27 07:07:45.000 UTC,1.690441665e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,19.5,64.35388684426391,1068.9895648019394,143.76799990970815
0x56fe8b8f9880ffc399f4bd8542d9600390f87fa0,20548.75317179074,170.24051254972295,170.24051254972295,0,170.24051254972295,0,7.46028237552751,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-07-31 07:03:00.000 UTC,1.69078698e+09,170.24051254972295,2023-07-17 05:15:25.000 UTC,1.689570925e+09,2023-07-31 07:03:00.000 UTC,1.69078698e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,12,63.978756707403456,678.8856961730033,143.34836298957424
0x8ae0e37599fee51fa8080d9a1d1de6ae2c1d7f46,20546.510675621674,63.670645833657616,0,63.670645833657616,63.670645833657616,63.670645833657616,0.7029865348599901,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-04-26 22:16:50.000 UTC,1.68254741e+09,0,,0,,0,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,0,63.9717746722591,63.9717746722591,143.34054093529045
0x0aead38a4f99f8dae8944d31eb703b6c7cec4381,20396.121880659914,553.7771798319329,553.7771798319329,0,553.7771798319329,0,6.14664055754569,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-07-28 07:28:40.000 UTC,1.69052932e+09,553.7771798319329,2023-04-26 13:11:15.000 UTC,1.682514675e+09,2023-07-28 07:28:20.000 UTC,1.6905293e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,9.75,63.5035375951022,559.3442907366579,142.8149917923882
0x6bec0bca2f15876f675f2c38958ff986551e4db1,20387.5789,65.47607372312484,65.47607372312484,0,65.47607372312484,0,0.9776251834128,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-07-26 12:24:30.000 UTC,1.69037427e+09,65.47607372312484,2023-06-27 20:50:10.000 UTC,1.68789901e+09,2023-07-26 12:24:30.000 UTC,1.69037427e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,0.5,63.476938935970566,88.9638916905648,142.78507940257623
0x77ea33c694c81ab3bd2097e4206e36321e17e1b8,20353.76407833037,47.61398733875576,47.61398733875576,0,47.61398733875576,0,0.6963918256816266,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-07-26 13:47:20.000 UTC,1.69037924e+09,47.61398733875576,2023-06-05 17:07:30.000 UTC,1.68598485e+09,2023-07-26 13:46:50.000 UTC,1.69037921e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,0,63.37165613702802,63.37165613702802,142.66661865457655
0x608bef6e818d42a6ba5f62bb09a220bc36807d30,20207.70864843632,499.87598831176206,499.87598831176206,0,499.87598831176206,0,5.812254324631685,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-07-26 12:50:40.000 UTC,1.69037584e+09,499.87598831176206,2023-04-28 14:46:00.000 UTC,1.68269316e+09,2023-07-26 12:50:25.000 UTC,1.690375825e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,9.25,62.91691103707643,528.9151435414834,142.15382037932122
0x040d4205b3b23151c5df8076c15ce830332b97fd,20103.860051555515,61.24058354842094,61.24058354842094,0,61.24058354842094,0,0.6878415093479411,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-07-30 03:49:35.000 UTC,1.690688975e+09,61.24058354842094,,0,2023-07-30 03:48:50.000 UTC,1.69068893e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,0,62.593577350662635,62.593577350662635,141.78808148626428
0xb6d3f44d325c35e8434bf389efd9ee83b19ded54,20062.25157092972,327.9777336601371,327.9777336601371,0,327.9777336601371,0,3.9833038751036973,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-07-26 16:28:10.000 UTC,1.69038889e+09,327.9777336601371,2023-06-21 13:21:35.000 UTC,1.687353695e+09,2023-07-26 16:27:40.000 UTC,1.69038886e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,6,62.46402891350601,362.4806526344364,141.64127777921843
0x62ec589cc2a82816599a7c6f9d145a62d90c17cb,20048.339047348258,359.7402119880773,359.7402119880773,0,359.7402119880773,0,4.2559576449985155,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-07-29 11:32:55.000 UTC,1.690630375e+09,359.7402119880773,2023-04-26 12:32:35.000 UTC,1.682512355e+09,2023-07-29 11:32:55.000 UTC,1.690630375e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,6.5,62.4207121266449,387.2921456948649,141.59215743588433
0xf318a2f77816c166181597e53ec95773c7d70262,20000,410.4122467,410.4122467,0,410.4122467,0,5.066496,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-07-30 15:28:35.000 UTC,1.690730915e+09,410.4122467,2023-05-06 11:53:10.000 UTC,1.68337399e+09,2023-07-30 15:28:35.000 UTC,1.690730915e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,8,62.270208,461.051136,141.4213562373095
0x3c6c41aaf1a852403a16d64497f874ff490423a3,19792.19021409622,54.16858987962005,54.16858987962005,0,54.16858987962005,0,0.6771779128611737,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-08-06 22:00:30.000 UTC,1.69135923e+09,54.16858987962005,,0,2023-08-06 21:58:40.000 UTC,1.69135912e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,0,61.62319007036681,61.62319007036681,140.6847191918732
0x82b393e5e20fc5ce9d22ee1406bd71370f95de00,19792.128016804018,54.16955611790172,54.16955611790172,0,54.16955611790172,0,0.6771757848181394,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-08-06 21:56:35.000 UTC,1.691358995e+09,54.16955611790172,,0,2023-08-06 21:44:25.000 UTC,1.691358265e+09,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,0,61.62299641845069,61.62299641845069,140.68449813964585
0x62c3852419a71d70ff05fdef83cddabde533b3e4,19745.177699287313,60.04545343364504,0,60.04545343364504,60.04545343364504,60.04545343364504,0.6755694078744958,2023-08-16 11:35:42.601 UTC,1.692185742601e+09,2023-05-01 13:18:25.000 UTC,1.682947105e+09,1.9832731766241491,2023-05-01 13:18:25.000 UTC,1.682947105e+09,,0,1.6825104e+09,2023-04-26 12:00:00.000 UTC,1.6903728e+09,2023-07-26 12:00:00.000 UTC,1.25,0,61.47681611657912,61.47681611657912,140.51753520214947
